id	ensembl_gene_id	biotype	hgnc_symbol	entrezgene_id
ENSG00000164220	ENSG00000164220.7	protein_coding	F2RL2	2151
ENSG00000164221	ENSG00000164221.13	protein_coding	CCDC112	153733
ENSG00000164236	ENSG00000164236.12	protein_coding	ANKRD33B	651746
ENSG00000164237	ENSG00000164237.9	protein_coding	CMBL	134147
ENSG00000164241	ENSG00000164241.13	protein_coding	C5orf63	401207
ENSG00000164244	ENSG00000164244.20	protein_coding	PRRC1	133619
ENSG00000164251	ENSG00000164251.5	protein_coding	F2RL1	2150
ENSG00000164252	ENSG00000164252.13	protein_coding	AGGF1	55109
ENSG00000164253	ENSG00000164253.14	protein_coding	WDR41	55255
ENSG00000164258	ENSG00000164258.12	protein_coding	NDUFS4	4724
ENSG00000164266	ENSG00000164266.10	protein_coding	SPINK1	6690
ENSG00000164270	ENSG00000164270.17	protein_coding	HTR4	3360
ENSG00000164283	ENSG00000164283.13	protein_coding	ESM1	11082
ENSG00000164284	ENSG00000164284.15	protein_coding	GRPEL2	134266
ENSG00000164291	ENSG00000164291.17	protein_coding	ARSK	153642
ENSG00000164292	ENSG00000164292.13	protein_coding	RHOBTB3	22836
ENSG00000164294	ENSG00000164294.14	protein_coding	GPX8	493869
ENSG00000164296	ENSG00000164296.7	protein_coding	TIGD6	81789
ENSG00000164300	ENSG00000164300.17	protein_coding	SERINC5	256987
ENSG00000164303	ENSG00000164303.11	protein_coding	ENPP6	133121
ENSG00000164304	ENSG00000164304.16	protein_coding	CAGE1	285782
ENSG00000164305	ENSG00000164305.19	protein_coding	CASP3	836
ENSG00000164306	ENSG00000164306.11	protein_coding	PRIMPOL	201973
ENSG00000164307	ENSG00000164307.13	protein_coding	ERAP1	51752
ENSG00000164308	ENSG00000164308.16	protein_coding	ERAP2	64167
ENSG00000164309	ENSG00000164309.15	protein_coding	CMYA5	202333
ENSG00000164318	ENSG00000164318.18	protein_coding	EGFLAM	133584
ENSG00000164323	ENSG00000164323.14	protein_coding	CFAP97	57587
ENSG00000164327	ENSG00000164327.13	protein_coding	RICTOR	253260
ENSG00000164329	ENSG00000164329.13	protein_coding	TENT2	167153
ENSG00000164330	ENSG00000164330.17	protein_coding	EBF1	1879
ENSG00000164331	ENSG00000164331.10	protein_coding	ANKRA2	57763
ENSG00000164332	ENSG00000164332.8	protein_coding	UBLCP1	134510
ENSG00000164338	ENSG00000164338.10	protein_coding	UTP15	84135
ENSG00000164342	ENSG00000164342.12	protein_coding	TLR3	7098
ENSG00000164344	ENSG00000164344.16	protein_coding	KLKB1	3818
ENSG00000164347	ENSG00000164347.18	protein_coding	GFM2	84340
ENSG00000164362	ENSG00000164362.20	protein_coding	TERT	7015
ENSG00000164366	ENSG00000164366.4	protein_coding	CCDC127	133957
ENSG00000164379	ENSG00000164379.7	protein_coding	FOXQ1	94234
ENSG00000164398	ENSG00000164398.14	protein_coding	ACSL6	23305
ENSG00000164400	ENSG00000164400.6	protein_coding	CSF2	1437
ENSG00000164402	ENSG00000164402.14	protein_coding	SEPTIN8	23176
ENSG00000164403	ENSG00000164403.14	protein_coding	SHROOM1	134549
ENSG00000164404	ENSG00000164404.8	protein_coding	GDF9	2661
ENSG00000164405	ENSG00000164405.11	protein_coding	UQCRQ	27089
ENSG00000164406	ENSG00000164406.8	protein_coding	LEAP2	116842
ENSG00000164414	ENSG00000164414.18	protein_coding	SLC35A1	10559
ENSG00000164418	ENSG00000164418.20	protein_coding	GRIK2	2898
ENSG00000164430	ENSG00000164430.16	protein_coding	CGAS	115004
ENSG00000164440	ENSG00000164440.15	protein_coding	TXLNB	167838
ENSG00000164442	ENSG00000164442.10	protein_coding	CITED2	10370
ENSG00000164463	ENSG00000164463.12	protein_coding	CREBRF	153222
ENSG00000164465	ENSG00000164465.18	protein_coding	DCBLD1	285761
ENSG00000164466	ENSG00000164466.13	protein_coding	SFXN1	94081
ENSG00000164483	ENSG00000164483.17	protein_coding	SAMD3	154075
ENSG00000164484	ENSG00000164484.11	protein_coding	TMEM200A	114801
ENSG00000164485	ENSG00000164485.15	protein_coding	IL22RA2	116379
ENSG00000164488	ENSG00000164488.12	protein_coding	DACT2	168002
ENSG00000164494	ENSG00000164494.12	protein_coding	PDSS2	57107
ENSG00000164506	ENSG00000164506.14	protein_coding	STXBP5	134957
ENSG00000164509	ENSG00000164509.15	protein_coding	IL31RA	133396
ENSG00000164512	ENSG00000164512.18	protein_coding	ANKRD55	79722
ENSG00000164530	ENSG00000164530.15	protein_coding	PI16	221476
ENSG00000164535	ENSG00000164535.15	protein_coding	DAGLB	221955
ENSG00000164542	ENSG00000164542.12	protein_coding	KIAA0895	23366
ENSG00000164543	ENSG00000164543.7	protein_coding	STK17A	9263
ENSG00000164548	ENSG00000164548.11	protein_coding	TRA2A	29896
ENSG00000164574	ENSG00000164574.16	protein_coding	GALNT10	55568
ENSG00000164576	ENSG00000164576.12	protein_coding	SAP30L	79685
ENSG00000164587	ENSG00000164587.13	protein_coding	RPS14	6208
ENSG00000164588	ENSG00000164588.7	protein_coding	HCN1	348980
ENSG00000164591	ENSG00000164591.13	protein_coding	MYOZ3	91977
ENSG00000164597	ENSG00000164597.13	protein_coding	COG5	10466
ENSG00000164603	ENSG00000164603.12	protein_coding	BMT2	154743
ENSG00000164604	ENSG00000164604.12	protein_coding	GPR85	54329
ENSG00000164609	ENSG00000164609.10	protein_coding	SLU7	10569
ENSG00000164610	ENSG00000164610.9	protein_coding	RP9	6100
ENSG00000164615	ENSG00000164615.5	protein_coding	CAMLG	819
ENSG00000164619	ENSG00000164619.10	protein_coding	BMPER	168667
ENSG00000164620	ENSG00000164620.9	protein_coding	RELL2	285613
ENSG00000164626	ENSG00000164626.9	protein_coding	KCNK5	8645
ENSG00000164627	ENSG00000164627.18	protein_coding	KIF6	221458
ENSG00000164631	ENSG00000164631.19	protein_coding	ZNF12	7559
ENSG00000164638	ENSG00000164638.10	protein_coding	SLC29A4	222962
ENSG00000164647	ENSG00000164647.9	protein_coding	STEAP1	26872
ENSG00000164649	ENSG00000164649.20	protein_coding	CDCA7L	55536
ENSG00000164651	ENSG00000164651.16	protein_coding	SP8	221833
ENSG00000164654	ENSG00000164654.16	protein_coding	MIOS	54468
ENSG00000164659	ENSG00000164659.15	protein_coding	KIAA1324L	222223
ENSG00000164663	ENSG00000164663.14	protein_coding	USP49	25862
ENSG00000164674	ENSG00000164674.15	protein_coding	SYTL3	94120
ENSG00000164675	ENSG00000164675.11	protein_coding	IQUB	154865
ENSG00000164683	ENSG00000164683.17	protein_coding	HEY1	23462
ENSG00000164684	ENSG00000164684.13	protein_coding	ZNF704	619279
ENSG00000164690	ENSG00000164690.8	protein_coding	SHH	6469
ENSG00000164691	ENSG00000164691.17	protein_coding	TAGAP	117289
ENSG00000164692	ENSG00000164692.17	protein_coding	COL1A2	1278
ENSG00000164694	ENSG00000164694.17	protein_coding	FNDC1	84624
ENSG00000164695	ENSG00000164695.5	protein_coding	CHMP4C	92421
ENSG00000164707	ENSG00000164707.15	protein_coding	SLC13A4	26266
ENSG00000164713	ENSG00000164713.10	protein_coding	BRI3	25798
ENSG00000164715	ENSG00000164715.6	protein_coding	LMTK2	22853
ENSG00000164733	ENSG00000164733.21	protein_coding	CTSB	1508
ENSG00000164736	ENSG00000164736.6	protein_coding	SOX17	64321
ENSG00000164741	ENSG00000164741.15	protein_coding	DLC1	10395
ENSG00000164742	ENSG00000164742.16	protein_coding	ADCY1	107
ENSG00000164743	ENSG00000164743.5	protein_coding	C8orf48	157773
ENSG00000164749	ENSG00000164749.12	protein_coding	HNF4G	3174
ENSG00000164751	ENSG00000164751.15	protein_coding	PEX2	5828
ENSG00000164754	ENSG00000164754.14	protein_coding	RAD21	5885
ENSG00000164758	ENSG00000164758.7	protein_coding	MED30	90390
ENSG00000164761	ENSG00000164761.9	protein_coding	TNFRSF11B	4982
ENSG00000164764	ENSG00000164764.11	protein_coding	SBSPON	157869
ENSG00000164776	ENSG00000164776.9	protein_coding	PHKG1	5260
ENSG00000164778	ENSG00000164778.4	protein_coding	EN2	2020
ENSG00000164794	ENSG00000164794.9	protein_coding	KCNV1	27012
ENSG00000164808	ENSG00000164808.17	protein_coding	SPIDR	23514
ENSG00000164815	ENSG00000164815.11	protein_coding	ORC5	5001
ENSG00000164816	ENSG00000164816.8	protein_coding	DEFA5	1670
ENSG00000164818	ENSG00000164818.16	protein_coding	DNAAF5	54919
ENSG00000164822	ENSG00000164822.5	protein_coding	DEFA6	1671
ENSG00000164823	ENSG00000164823.11	protein_coding	OSGIN2	734
ENSG00000164825	ENSG00000164825.4	protein_coding	DEFB1	1672
ENSG00000164828	ENSG00000164828.18	protein_coding	SUN1	23353
ENSG00000164830	ENSG00000164830.18	protein_coding	OXR1	55074
ENSG00000164841	ENSG00000164841.5	protein_coding	TMEM74	157753
ENSG00000164849	ENSG00000164849.10	protein_coding	GPR146	115330
ENSG00000164850	ENSG00000164850.15	protein_coding	GPER1	2852
ENSG00000164855	ENSG00000164855.16	protein_coding	TMEM184A	202915
ENSG00000164867	ENSG00000164867.11	protein_coding	NOS3	4846
ENSG00000164877	ENSG00000164877.19	protein_coding	MICALL2	79778
ENSG00000164879	ENSG00000164879.7	protein_coding	CA3	761
ENSG00000164880	ENSG00000164880.16	protein_coding	INTS1	26173
ENSG00000164885	ENSG00000164885.13	protein_coding	CDK5	1020
ENSG00000164889	ENSG00000164889.14	protein_coding	SLC4A2	6522
ENSG00000164896	ENSG00000164896.20	protein_coding	FASTK	10922
ENSG00000164897	ENSG00000164897.14	protein_coding	TMUB1	83590
ENSG00000164898	ENSG00000164898.13	protein_coding	FMC1	154791
ENSG00000164902	ENSG00000164902.14	protein_coding	PHAX	51808
ENSG00000164904	ENSG00000164904.18	protein_coding	ALDH7A1	501
ENSG00000164916	ENSG00000164916.11	protein_coding	FOXK1	221937
ENSG00000164919	ENSG00000164919.11	protein_coding	COX6C	1345
ENSG00000164920	ENSG00000164920.9	protein_coding	OSR2	116039
ENSG00000164924	ENSG00000164924.18	protein_coding	YWHAZ	7534
ENSG00000164929	ENSG00000164929.17	protein_coding	BAALC	79870
ENSG00000164930	ENSG00000164930.12	protein_coding	FZD6	8323
ENSG00000164932	ENSG00000164932.13	protein_coding	CTHRC1	115908
ENSG00000164934	ENSG00000164934.14	protein_coding	DCAF13	25879
ENSG00000164935	ENSG00000164935.6	protein_coding	DCSTAMP	81501
ENSG00000164938	ENSG00000164938.14	protein_coding	TP53INP1	94241
ENSG00000164941	ENSG00000164941.14	protein_coding	INTS8	55656
ENSG00000164944	ENSG00000164944.12	protein_coding	VIRMA	25962
ENSG00000164946	ENSG00000164946.19	protein_coding	FREM1	158326
ENSG00000164949	ENSG00000164949.8	protein_coding	GEM	2669
ENSG00000164951	ENSG00000164951.16	protein_coding	PDP1	54704
ENSG00000164953	ENSG00000164953.15	protein_coding	TMEM67	91147
ENSG00000164961	ENSG00000164961.16	protein_coding	WASHC5	9897
ENSG00000164967	ENSG00000164967.10	protein_coding	RPP25L	138716
ENSG00000164970	ENSG00000164970.15	protein_coding	FAM219A	203259
ENSG00000164972	ENSG00000164972.13	protein_coding	C9orf24	84688
ENSG00000164975	ENSG00000164975.15	protein_coding	SNAPC3	6619
ENSG00000164976	ENSG00000164976.9	protein_coding	MYORG	57462
ENSG00000164978	ENSG00000164978.18	protein_coding	NUDT2	318
ENSG00000164983	ENSG00000164983.7	protein_coding	TMEM65	157378
ENSG00000164985	ENSG00000164985.15	protein_coding	PSIP1	11168
ENSG00000164989	ENSG00000164989.17	protein_coding	CCDC171	203238
ENSG00000165006	ENSG00000165006.14	protein_coding	UBAP1	51271
ENSG00000165025	ENSG00000165025.15	protein_coding	SYK	6850
ENSG00000165028	ENSG00000165028.12	protein_coding	NIPSNAP3B	55335
ENSG00000165029	ENSG00000165029.16	protein_coding	ABCA1	19
ENSG00000165030	ENSG00000165030.4	protein_coding	NFIL3	4783
ENSG00000165046	ENSG00000165046.12	protein_coding	LETM2	137994
ENSG00000165060	ENSG00000165060.14	protein_coding	FXN	2395
ENSG00000165071	ENSG00000165071.14	protein_coding	TMEM71	137835
ENSG00000165072	ENSG00000165072.10	protein_coding	MAMDC2	256691
ENSG00000165078	ENSG00000165078.13	protein_coding	CPA6	57094
ENSG00000165084	ENSG00000165084.16	protein_coding	C8orf34	116328
ENSG00000165091	ENSG00000165091.17	protein_coding	TMC1	117531
ENSG00000165092	ENSG00000165092.13	protein_coding	ALDH1A1	216
ENSG00000165097	ENSG00000165097.16	protein_coding	KDM1B	221656
ENSG00000165102	ENSG00000165102.15	protein_coding	HGSNAT	138050
ENSG00000165105	ENSG00000165105.10	protein_coding	RASEF	158158
ENSG00000165113	ENSG00000165113.13	protein_coding	GKAP1	80318
ENSG00000165118	ENSG00000165118.15	protein_coding	C9orf64	84267
ENSG00000165119	ENSG00000165119.21	protein_coding	HNRNPK	3190
ENSG00000165124	ENSG00000165124.18	protein_coding	SVEP1	79987
ENSG00000165125	ENSG00000165125.20	protein_coding	TRPV6	55503
ENSG00000165138	ENSG00000165138.18	protein_coding	ANKS6	203286
ENSG00000165140	ENSG00000165140.10	protein_coding	FBP1	2203
ENSG00000165152	ENSG00000165152.9	protein_coding	TMEM246	84302
ENSG00000165156	ENSG00000165156.15	protein_coding	ZHX1	11244
ENSG00000165168	ENSG00000165168.7	protein_coding	CYBB	1536
ENSG00000165169	ENSG00000165169.11	protein_coding	DYNLT3	6990
ENSG00000165171	ENSG00000165171.11	protein_coding	METTL27	155368
ENSG00000165175	ENSG00000165175.15	protein_coding	MID1IP1	58526
ENSG00000165181	ENSG00000165181.16	protein_coding	SHOC1	158401
ENSG00000165185	ENSG00000165185.14	protein_coding	KIAA1958	158405
ENSG00000165186	ENSG00000165186.12	protein_coding	PTCHD1	139411
ENSG00000165188	ENSG00000165188.13	protein_coding	RNF183	138065
ENSG00000165194	ENSG00000165194.15	protein_coding	PCDH19	57526
ENSG00000165195	ENSG00000165195.15	protein_coding	PIGA	5277
ENSG00000165197	ENSG00000165197.5	protein_coding	VEGFD	2277
ENSG00000165209	ENSG00000165209.19	protein_coding	STRBP	55342
ENSG00000165215	ENSG00000165215.6	protein_coding	CLDN3	1365
ENSG00000165219	ENSG00000165219.22	protein_coding	GAPVD1	26130
ENSG00000165233	ENSG00000165233.18	protein_coding	CARD19	84270
ENSG00000165238	ENSG00000165238.16	protein_coding	WNK2	65268
ENSG00000165240	ENSG00000165240.20	protein_coding	ATP7A	538
ENSG00000165244	ENSG00000165244.7	protein_coding	ZNF367	195828
ENSG00000165259	ENSG00000165259.14	protein_coding	HDX	139324
ENSG00000165264	ENSG00000165264.11	protein_coding	NDUFB6	4712
ENSG00000165271	ENSG00000165271.17	protein_coding	NOL6	65083
ENSG00000165272	ENSG00000165272.16	protein_coding	AQP3	360
ENSG00000165280	ENSG00000165280.16	protein_coding	VCP	7415
ENSG00000165282	ENSG00000165282.14	protein_coding	PIGO	84720
ENSG00000165283	ENSG00000165283.16	protein_coding	STOML2	30968
ENSG00000165288	ENSG00000165288.11	protein_coding	BRWD3	254065
ENSG00000165300	ENSG00000165300.7	protein_coding	SLITRK5	26050
ENSG00000165304	ENSG00000165304.8	protein_coding	MELK	9833
ENSG00000165312	ENSG00000165312.6	protein_coding	OTUD1	220213
ENSG00000165322	ENSG00000165322.18	protein_coding	ARHGAP12	94134
ENSG00000165323	ENSG00000165323.15	protein_coding	FAT3	120114
ENSG00000165338	ENSG00000165338.16	protein_coding	HECTD2	143279
ENSG00000165355	ENSG00000165355.7	protein_coding	FBXO33	254170
ENSG00000165359	ENSG00000165359.15	protein_coding	INTS6L	203522
ENSG00000165376	ENSG00000165376.10	protein_coding	CLDN2	9075
ENSG00000165379	ENSG00000165379.13	protein_coding	LRFN5	145581
ENSG00000165383	ENSG00000165383.11	protein_coding	LRRC18	474354
ENSG00000165389	ENSG00000165389.7	protein_coding	SPTSSA	171546
ENSG00000165392	ENSG00000165392.10	protein_coding	WRN	7486
ENSG00000165406	ENSG00000165406.16	protein_coding	MARCH8	220972
ENSG00000165409	ENSG00000165409.17	protein_coding	TSHR	7253
ENSG00000165410	ENSG00000165410.15	protein_coding	CFL2	1073
ENSG00000165416	ENSG00000165416.14	protein_coding	SUGT1	10910
ENSG00000165417	ENSG00000165417.12	protein_coding	GTF2A1	2957
ENSG00000165424	ENSG00000165424.7	protein_coding	ZCCHC24	219654
ENSG00000165434	ENSG00000165434.8	protein_coding	PGM2L1	283209
ENSG00000165443	ENSG00000165443.12	protein_coding	PHYHIPL	84457
ENSG00000165449	ENSG00000165449.11	protein_coding	SLC16A9	220963
ENSG00000165457	ENSG00000165457.14	protein_coding	FOLR2	2350
ENSG00000165458	ENSG00000165458.14	protein_coding	INPPL1	3636
ENSG00000165474	ENSG00000165474.8	protein_coding	GJB2	2706
ENSG00000165475	ENSG00000165475.15	protein_coding	CRYL1	51084
ENSG00000165476	ENSG00000165476.14	protein_coding	REEP3	221035
ENSG00000165480	ENSG00000165480.16	protein_coding	SKA3	221150
ENSG00000165487	ENSG00000165487.14	protein_coding	MICU2	221154
ENSG00000165490	ENSG00000165490.13	protein_coding	DDIAS	220042
ENSG00000165494	ENSG00000165494.11	protein_coding	PCF11	51585
ENSG00000165495	ENSG00000165495.16	protein_coding	PKNOX2	63876
ENSG00000165496	ENSG00000165496.5	protein_coding	RPL10L	140801
ENSG00000165501	ENSG00000165501.17	protein_coding	LRR1	122769
ENSG00000165506	ENSG00000165506.14	protein_coding	DNAAF2	55172
ENSG00000165507	ENSG00000165507.9	protein_coding	DEPP1	11067
ENSG00000165511	ENSG00000165511.6	lncRNA	C10orf25	220979
ENSG00000165512	ENSG00000165512.5	protein_coding	ZNF22	7570
ENSG00000165516	ENSG00000165516.11	protein_coding	KLHDC2	23588
ENSG00000165521	ENSG00000165521.15	protein_coding	EML5	161436
ENSG00000165525	ENSG00000165525.18	protein_coding	NEMF	9147
ENSG00000165526	ENSG00000165526.9	protein_coding	RPUSD4	84881
ENSG00000165527	ENSG00000165527.7	protein_coding	ARF6	382
ENSG00000165533	ENSG00000165533.18	protein_coding	TTC8	123016
ENSG00000165548	ENSG00000165548.11	protein_coding	TMEM63C	57156
ENSG00000165555	ENSG00000165555.9	protein_coding	NOXRED1	122945
ENSG00000165556	ENSG00000165556.10	protein_coding	CDX2	1045
ENSG00000165568	ENSG00000165568.18	protein_coding	AKR1E2	83592
ENSG00000165572	ENSG00000165572.8	protein_coding	KBTBD6	89890
ENSG00000165591	ENSG00000165591.6	protein_coding	FAAH2	158584
ENSG00000165609	ENSG00000165609.13	protein_coding	NUDT5	11164
ENSG00000165617	ENSG00000165617.14	protein_coding	DACT1	51339
ENSG00000165621	ENSG00000165621.8	protein_coding	OXGR1	27199
ENSG00000165626	ENSG00000165626.17	protein_coding	BEND7	222389
ENSG00000165629	ENSG00000165629.20	protein_coding	ATP5F1C	509
ENSG00000165632	ENSG00000165632.8	protein_coding	TAF3	83860
ENSG00000165633	ENSG00000165633.13	protein_coding	VSTM4	196740
ENSG00000165644	ENSG00000165644.11	protein_coding	COMTD1	118881
ENSG00000165646	ENSG00000165646.14	protein_coding	SLC18A2	6571
ENSG00000165650	ENSG00000165650.12	protein_coding	PDZD8	118987
ENSG00000165655	ENSG00000165655.17	protein_coding	ZNF503	84858
ENSG00000165660	ENSG00000165660.8	protein_coding	ABRAXAS2	23172
ENSG00000165661	ENSG00000165661.16	protein_coding	QSOX2	169714
ENSG00000165669	ENSG00000165669.14	protein_coding	FAM204A	63877
ENSG00000165671	ENSG00000165671.20	protein_coding	NSD1	64324
ENSG00000165672	ENSG00000165672.7	protein_coding	PRDX3	10935
ENSG00000165675	ENSG00000165675.16	protein_coding	ENOX2	10495
ENSG00000165678	ENSG00000165678.21	protein_coding	GHITM	27069
ENSG00000165684	ENSG00000165684.4	protein_coding	SNAPC4	6621
ENSG00000165685	ENSG00000165685.8	protein_coding	TMEM52B	120939
ENSG00000165688	ENSG00000165688.12	protein_coding	PMPCA	23203
ENSG00000165689	ENSG00000165689.17	protein_coding	ENTR1	10807
ENSG00000165695	ENSG00000165695.9	protein_coding	AK8	158067
ENSG00000165698	ENSG00000165698.16	protein_coding	SPACA9	11092
ENSG00000165699	ENSG00000165699.14	protein_coding	TSC1	7248
ENSG00000165702	ENSG00000165702.14	protein_coding	GFI1B	8328
ENSG00000165704	ENSG00000165704.15	protein_coding	HPRT1	3251
ENSG00000165714	ENSG00000165714.11	protein_coding	BORCS5	118426
ENSG00000165716	ENSG00000165716.11	protein_coding	DIPK1B	138311
ENSG00000165724	ENSG00000165724.6	protein_coding	ZMYND19	116225
ENSG00000165730	ENSG00000165730.16	protein_coding	STOX1	219736
ENSG00000165731	ENSG00000165731.20	protein_coding	RET	5979
ENSG00000165732	ENSG00000165732.13	protein_coding	DDX21	9188
ENSG00000165733	ENSG00000165733.8	protein_coding	BMS1	9790
ENSG00000165752	ENSG00000165752.17	protein_coding	STK32C	282974
ENSG00000165757	ENSG00000165757.9	protein_coding	JCAD	57608
ENSG00000165775	ENSG00000165775.18	protein_coding	FUNDC2	65991
ENSG00000165782	ENSG00000165782.10	protein_coding	PIP4P1	90809
ENSG00000165792	ENSG00000165792.17	protein_coding	METTL17	64745
ENSG00000165794	ENSG00000165794.10	protein_coding	SLC39A2	29986
ENSG00000165795	ENSG00000165795.23	protein_coding	NDRG2	57447
ENSG00000165799	ENSG00000165799.5	protein_coding	RNASE7	84659
ENSG00000165801	ENSG00000165801.10	protein_coding	ARHGEF40	55701
ENSG00000165802	ENSG00000165802.22	protein_coding	NSMF	26012
ENSG00000165804	ENSG00000165804.16	protein_coding	ZNF219	51222
ENSG00000165806	ENSG00000165806.20	protein_coding	CASP7	840
ENSG00000165807	ENSG00000165807.8	protein_coding	PPP1R36	145376
ENSG00000165810	ENSG00000165810.17	protein_coding	BTNL9	153579
ENSG00000165813	ENSG00000165813.20	protein_coding	CCDC186	55088
ENSG00000165819	ENSG00000165819.12	protein_coding	METTL3	56339
ENSG00000165821	ENSG00000165821.12	protein_coding	SALL2	6297
ENSG00000165832	ENSG00000165832.6	protein_coding	TRUB1	142940
ENSG00000165861	ENSG00000165861.14	protein_coding	ZFYVE1	53349
ENSG00000165863	ENSG00000165863.17	protein_coding	C10orf82	143379
ENSG00000165868	ENSG00000165868.14	protein_coding	HSPA12A	259217
ENSG00000165879	ENSG00000165879.9	protein_coding	FRAT1	10023
ENSG00000165886	ENSG00000165886.5	protein_coding	UBTD1	80019
ENSG00000165891	ENSG00000165891.16	protein_coding	E2F7	144455
ENSG00000165895	ENSG00000165895.19	protein_coding	ARHGAP42	143872
ENSG00000165898	ENSG00000165898.14	protein_coding	ISCA2	122961
ENSG00000165899	ENSG00000165899.11	protein_coding	OTOGL	283310
ENSG00000165905	ENSG00000165905.18	protein_coding	LARGE2	120071
ENSG00000165912	ENSG00000165912.16	protein_coding	PACSIN3	29763
ENSG00000165914	ENSG00000165914.15	protein_coding	TTC7B	145567
ENSG00000165915	ENSG00000165915.14	protein_coding	SLC39A13	91252
ENSG00000165916	ENSG00000165916.8	protein_coding	PSMC3	5702
ENSG00000165917	ENSG00000165917.10	protein_coding	RAPSN	5913
ENSG00000165923	ENSG00000165923.16	protein_coding	AGBL2	79841
ENSG00000165929	ENSG00000165929.13	protein_coding	TC2N	123036
ENSG00000165934	ENSG00000165934.13	protein_coding	CPSF2	53981
ENSG00000165943	ENSG00000165943.5	protein_coding	MOAP1	64112
ENSG00000165948	ENSG00000165948.11	protein_coding	IFI27L1	122509
ENSG00000165949	ENSG00000165949.12	protein_coding	IFI27	3429
ENSG00000165959	ENSG00000165959.12	protein_coding	CLMN	79789
ENSG00000165966	ENSG00000165966.16	protein_coding	PDZRN4	29951
ENSG00000165973	ENSG00000165973.19	protein_coding	NELL1	4745
ENSG00000165983	ENSG00000165983.14	protein_coding	PTER	9317
ENSG00000165995	ENSG00000165995.20	protein_coding	CACNB2	783
ENSG00000165996	ENSG00000165996.14	protein_coding	HACD1	9200
ENSG00000165997	ENSG00000165997.5	protein_coding	ARL5B	221079
ENSG00000166002	ENSG00000166002.7	protein_coding	SMCO4	56935
ENSG00000166004	ENSG00000166004.15	protein_coding	CEP295	85459
ENSG00000166012	ENSG00000166012.17	protein_coding	TAF1D	79101
ENSG00000166016	ENSG00000166016.6	protein_coding	ABTB2	25841
ENSG00000166024	ENSG00000166024.13	protein_coding	R3HCC1L	27291
ENSG00000166025	ENSG00000166025.18	protein_coding	AMOTL1	154810
ENSG00000166033	ENSG00000166033.13	protein_coding	HTRA1	5654
ENSG00000166035	ENSG00000166035.11	protein_coding	LIPC	3990
ENSG00000166037	ENSG00000166037.11	protein_coding	CEP57	9702
ENSG00000166046	ENSG00000166046.11	protein_coding	TCP11L2	255394
ENSG00000166068	ENSG00000166068.13	protein_coding	SPRED1	161742
ENSG00000166073	ENSG00000166073.10	protein_coding	GPR176	11245
ENSG00000166086	ENSG00000166086.13	protein_coding	JAM3	83700
ENSG00000166106	ENSG00000166106.3	protein_coding	ADAMTS15	170689
ENSG00000166111	ENSG00000166111.10	protein_coding	SVOP	55530
ENSG00000166123	ENSG00000166123.14	protein_coding	GPT2	84706
ENSG00000166126	ENSG00000166126.10	protein_coding	AMN	81693
ENSG00000166128	ENSG00000166128.13	protein_coding	RAB8B	51762
ENSG00000166130	ENSG00000166130.15	protein_coding	IKBIP	121457
ENSG00000166133	ENSG00000166133.18	protein_coding	RPUSD2	27079
ENSG00000166135	ENSG00000166135.14	protein_coding	HIF1AN	55662
ENSG00000166136	ENSG00000166136.16	protein_coding	NDUFB8	4714
ENSG00000166140	ENSG00000166140.17	protein_coding	ZFYVE19	84936
ENSG00000166143	ENSG00000166143.9	protein_coding	PPP1R14D	54866
ENSG00000166145	ENSG00000166145.14	protein_coding	SPINT1	6692
ENSG00000166147	ENSG00000166147.13	protein_coding	FBN1	2200
ENSG00000166148	ENSG00000166148.3	protein_coding	AVPR1A	552
ENSG00000166153	ENSG00000166153.16	protein_coding	DEPDC4	120863
ENSG00000166164	ENSG00000166164.15	protein_coding	BRD7	29117
ENSG00000166165	ENSG00000166165.13	protein_coding	CKB	1152
ENSG00000166166	ENSG00000166166.13	protein_coding	TRMT61A	115708
ENSG00000166167	ENSG00000166167.18	protein_coding	BTRC	8945
ENSG00000166169	ENSG00000166169.17	protein_coding	POLL	27343
ENSG00000166170	ENSG00000166170.9	protein_coding	BAG5	9529
ENSG00000166171	ENSG00000166171.13	protein_coding	DPCD	25911
ENSG00000166173	ENSG00000166173.11	protein_coding	LARP6	55323
ENSG00000166181	ENSG00000166181.13	protein_coding	API5	8539
ENSG00000166183	ENSG00000166183.16	protein_coding	ASPG	374569
ENSG00000166188	ENSG00000166188.2	protein_coding	ZNF319	57567
ENSG00000166189	ENSG00000166189.7	protein_coding	HPS6	79803
ENSG00000166192	ENSG00000166192.15	protein_coding	SENP8	123228
ENSG00000166197	ENSG00000166197.16	protein_coding	NOLC1	9221
ENSG00000166199	ENSG00000166199.13	protein_coding	ALKBH3	221120
ENSG00000166200	ENSG00000166200.15	protein_coding	COPS2	9318
ENSG00000166206	ENSG00000166206.15	protein_coding	GABRB3	2562
ENSG00000166224	ENSG00000166224.17	protein_coding	SGPL1	8879
ENSG00000166225	ENSG00000166225.8	protein_coding	FRS2	10818
ENSG00000166226	ENSG00000166226.13	protein_coding	CCT2	10576
ENSG00000166228	ENSG00000166228.9	protein_coding	PCBD1	5092
ENSG00000166233	ENSG00000166233.15	protein_coding	ARIH1	25820
ENSG00000166246	ENSG00000166246.14	protein_coding	C16orf71	146562
ENSG00000166250	ENSG00000166250.12	protein_coding	CLMP	79827
ENSG00000166257	ENSG00000166257.9	protein_coding	SCN3B	55800
