probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
34789_at	ENSG00000124570	SERPINB6	5269	protein_coding
36730_at	ENSG00000124574	ABCC10	89845	protein_coding
36731_g_at	ENSG00000124574	ABCC10	89845	protein_coding
36732_at	ENSG00000124574	ABCC10	89845	protein_coding
33030_at	ENSG00000124575	H1-3	3007	protein_coding
320_at	ENSG00000124587	PEX6	5190	protein_coding
36880_at	ENSG00000124588	NQO2	4835	protein_coding
33297_at	ENSG00000124596	OARD1	221443	protein_coding
33067_at	ENSG00000124610	H1-1	3024	protein_coding
32023_at	ENSG00000124613	ZNF391	346157	protein_coding
39949_at	ENSG00000124615	MOCS1	4337	protein_coding
35562_at	ENSG00000124635	H2BC11	8970	protein_coding
153_f_at	ENSG00000124635	H2BC11	8970	protein_coding
38296_at	ENSG00000124641	MED20	9477	protein_coding
33071_at	ENSG00000124657	OR2B6	26212	protein_coding
36176_at	ENSG00000124659	TBCC	6903	protein_coding
39386_at	ENSG00000124688	MAD2L1BP	9587	protein_coding
39537_at	ENSG00000124702	KLHDC3	116138	protein_coding
35599_at	ENSG00000124713	GNMT	27232	protein_coding
39067_at	ENSG00000124733	MEA1	4201	protein_coding
35237_at	ENSG00000124749	COL21A1	81578	protein_coding
2031_s_at	ENSG00000124762	CDKN1A	1026	protein_coding
33131_at	ENSG00000124766	SOX4	6659	protein_coding
36201_at	ENSG00000124767	GLO1	2739	protein_coding
1714_at	ENSG00000124782	RREB1	6239	protein_coding
34648_at	ENSG00000124783	SSR1	6745	protein_coding
34649_at	ENSG00000124783	SSR1	6745	protein_coding
37471_at	ENSG00000124787	RPP40	10799	protein_coding
36142_at	ENSG00000124788	ATXN1	6310	protein_coding
32850_at	ENSG00000124789	NUP153	9972	protein_coding
38992_at	ENSG00000124795	DEK	7913	protein_coding
40587_s_at	ENSG00000124802	EEF1E1	9521	protein_coding
40588_r_at	ENSG00000124802	EEF1E1	9521	protein_coding
34452_at	ENSG00000124812	CRISP1	167	protein_coding
34502_g_at	ENSG00000124813	RUNX2	860	protein_coding
39187_at	ENSG00000124813	RUNX2	860	protein_coding
34501_at	ENSG00000124813	RUNX2	860	protein_coding
41320_s_at	ENSG00000124831	LRRFIP1	9208	protein_coding
35410_at	ENSG00000124875	CXCL6	6372	protein_coding
34476_r_at	ENSG00000124882	EREG	2069	protein_coding
33327_at	ENSG00000124920	MYRF	745	protein_coding
32880_at	ENSG00000124935	SCGB1D2	10647	protein_coding
41066_at	ENSG00000124939	SCGB2A1	4246	protein_coding
37027_at	ENSG00000124942	AHNAK	79026	protein_coding
35086_at	ENSG00000125046	SSUH2	51066	protein_coding
1853_at	ENSG00000125084	WNT1	7471	protein_coding
41727_at	ENSG00000125107	CNOT1	23019	protein_coding
926_at	ENSG00000125144	MT1G	4495	protein_coding
39081_at	ENSG00000125148	MT2A	4502	protein_coding
40764_at	ENSG00000125166	GOT2	2806	protein_coding
32600_at	ENSG00000125170	DOK4	55715	protein_coding
35901_at	ENSG00000125207	PIWIL1	9271	protein_coding
252_at	ENSG00000125245	GPR18	2841	protein_coding
253_g_at	ENSG00000125245	GPR18	2841	protein_coding
1819_at	ENSG00000125249	RAP2A	5911	protein_coding
41318_g_at	ENSG00000125249	RAP2A	5911	protein_coding
41317_at	ENSG00000125249	RAP2A	5911	protein_coding
1931_at	ENSG00000125257	ABCC4	10257	protein_coding
34955_at	ENSG00000125257	ABCC4	10257	protein_coding
34334_at	ENSG00000125266	EFNB2	1948	protein_coding
34335_at	ENSG00000125266	EFNB2	1948	protein_coding
35877_at	ENSG00000125285	SOX21	11166	protein_coding
34307_at	ENSG00000125304	TM9SF2	9375	protein_coding
31978_at	ENSG00000125337	KIF25	3834	protein_coding
669_s_at	ENSG00000125347	IRF1	3659	protein_coding
36565_at	ENSG00000125352	RNF113A	7737	protein_coding
38826_at	ENSG00000125354	SEPTIN6	23157	protein_coding
37775_at	ENSG00000125354	SEPTIN6	23157	protein_coding
37774_at	ENSG00000125354	SEPTIN6	23157	protein_coding
36169_at	ENSG00000125356	NDUFA1	4694	protein_coding
34589_f_at	ENSG00000125363	AMELX	265	protein_coding
34588_i_at	ENSG00000125363	AMELX	265	protein_coding
40025_at	ENSG00000125375	DMAC2L	27109	protein_coding
40026_g_at	ENSG00000125375	DMAC2L	27109	protein_coding
40027_at	ENSG00000125375	DMAC2L	27109	protein_coding
1114_at	ENSG00000125378	BMP4	652	protein_coding
40333_at	ENSG00000125378	BMP4	652	protein_coding
828_at	ENSG00000125384	PTGER2	5732	protein_coding
32180_s_at	ENSG00000125386	FAM193A	8603	protein_coding
39662_s_at	ENSG00000125388	GRK4	2868	protein_coding
33436_at	ENSG00000125398	SOX9	6662	protein_coding
39101_at	ENSG00000125414	MYH2	4620	protein_coding
37959_at	ENSG00000125447	GGA3	23163	protein_coding
40483_at	ENSG00000125462	MIR9-1HG	10485	lncRNA
40484_g_at	ENSG00000125462	MIR9-1HG	10485	lncRNA
40482_s_at	ENSG00000125462	MIR9-1HG	10485	lncRNA
36478_at	ENSG00000125482	TTF1	7270	protein_coding
180_at	ENSG00000125505	MBOAT7	79143	protein_coding
181_g_at	ENSG00000125505	MBOAT7	79143	protein_coding
34558_at	ENSG00000125510	OPRL1	4987	protein_coding
1520_s_at	ENSG00000125538	IL1B	3553	protein_coding
39402_at	ENSG00000125538	IL1B	3553	protein_coding
121_at	ENSG00000125618	PAX8	7849	protein_coding
36869_at	ENSG00000125618	PAX8	7849	protein_coding
35833_at	ENSG00000125629	INSIG2	51141	protein_coding
35165_at	ENSG00000125633	CCDC93	54520	protein_coding
41443_at	ENSG00000125637	PSD4	23550	protein_coding
36826_at	ENSG00000125651	GTF2F1	2962	protein_coding
32528_at	ENSG00000125656	CLPP	8192	protein_coding
35000_at	ENSG00000125657	TNFSF9	8744	protein_coding
35049_g_at	ENSG00000125675	GRIA3	2892	protein_coding
35048_at	ENSG00000125675	GRIA3	2892	protein_coding
32125_at	ENSG00000125676	THOC2	57187	protein_coding
32124_at	ENSG00000125676	THOC2	57187	protein_coding
32064_at	ENSG00000125686	MED1	5469	protein_coding
32394_s_at	ENSG00000125691	RPL23	9349	protein_coding
34054_at	ENSG00000125726	CD70	970	protein_coding
36116_at	ENSG00000125733	TRIP10	9322	protein_coding
31742_at	ENSG00000125735	TNFSF14	8740	protein_coding
36669_at	ENSG00000125740	FOSB	2354	protein_coding
35270_at	ENSG00000125743	SNRPD2	6633	protein_coding
34408_at	ENSG00000125744	RTN2	6253	protein_coding
41328_s_at	ENSG00000125746	EML2	24139	protein_coding
39105_at	ENSG00000125753	VASP	7408	protein_coding
32402_s_at	ENSG00000125755	SYMPK	8189	protein_coding
31337_at	ENSG00000125787	GNRH2	2797	protein_coding
40284_at	ENSG00000125798	FOXA2	3170	protein_coding
35036_at	ENSG00000125810	CD93	22918	protein_coding
36726_at	ENSG00000125813	PAX1	5075	protein_coding
37931_at	ENSG00000125817	CENPB	1059	protein_coding
36974_at	ENSG00000125818	PSMF1	9491	protein_coding
951_at	ENSG00000125818	PSMF1	9491	protein_coding
33606_g_at	ENSG00000125820	NKX2-2	4821	protein_coding
33605_at	ENSG00000125820	NKX2-2	4821	protein_coding
32203_at	ENSG00000125826	RBCK1	10616	protein_coding
32202_at	ENSG00000125826	RBCK1	10616	protein_coding
40478_at	ENSG00000125827	TMX4	56255	protein_coding
38837_at	ENSG00000125827	TMX4	56255	protein_coding
38456_s_at	ENSG00000125835	SNRPB	6628	protein_coding
38455_at	ENSG00000125835	SNRPB	6628	protein_coding
33213_g_at	ENSG00000125844	RRBP1	6238	protein_coding
33212_at	ENSG00000125844	RRBP1	6238	protein_coding
40367_at	ENSG00000125845	BMP2	650	protein_coding
1113_at	ENSG00000125845	BMP2	650	protein_coding
37254_at	ENSG00000125846	ZNF133	7692	protein_coding
36761_at	ENSG00000125850	OVOL2	58495	protein_coding
41020_at	ENSG00000125851	PCSK2	5126	protein_coding
32999_at	ENSG00000125864	BFSP1	631	protein_coding
38385_at	ENSG00000125868	DSTN	11034	protein_coding
38399_at	ENSG00000125870	SNRPB2	6629	protein_coding
35801_at	ENSG00000125877	ITPA	3704	protein_coding
41567_at	ENSG00000125878	TCF15	6939	protein_coding
33602_at	ENSG00000125910	S1PR4	8698	protein_coding
34171_at	ENSG00000125912	NCLN	56926	protein_coding
35976_at	ENSG00000125931	CITED1	4435	protein_coding
39792_at	ENSG00000125944	HNRNPR	10236	protein_coding
39948_at	ENSG00000125952	MAX	4149	protein_coding
1981_s_at	ENSG00000125952	MAX	4149	protein_coding
713_at	ENSG00000125952	MAX	4149	protein_coding
422_s_at	ENSG00000125952	MAX	4149	protein_coding
36356_at	ENSG00000125965	GDF5	8200	protein_coding
32924_at	ENSG00000125966	MMP24	10893	protein_coding
41306_at	ENSG00000125967	NECAB3	63941	protein_coding
36618_g_at	ENSG00000125968	ID1	3397	protein_coding
36619_r_at	ENSG00000125968	ID1	3397	protein_coding
36617_at	ENSG00000125968	ID1	3397	protein_coding
39368_at	ENSG00000125977	EIF2S2	8894	protein_coding
40514_at	ENSG00000125991	ERGIC3	51614	protein_coding
35206_at	ENSG00000126001	CEP250	11190	protein_coding
40061_at	ENSG00000126003	PLAGL2	5326	protein_coding
32430_at	ENSG00000126010	GRPR	2925	protein_coding
33268_at	ENSG00000126012	KDM5C	8242	protein_coding
38286_at	ENSG00000126016	AMOT	154796	protein_coding
38274_at	ENSG00000126062	TMEM115	11070	protein_coding
1310_at	ENSG00000126067	PSMB2	5690	protein_coding
37667_at	ENSG00000126088	UROD	7389	protein_coding
39057_at	ENSG00000126214	KLC1	3831	protein_coding
37094_at	ENSG00000126215	XRCC3	7517	protein_coding
38353_at	ENSG00000126216	TUBGCP3	10426	protein_coding
35147_at	ENSG00000126217	MCF2L	23263	protein_coding
39979_at	ENSG00000126218	F10	2159	protein_coding
37109_at	ENSG00000126231	PROZ	8858	protein_coding
31705_at	ENSG00000126233	SLURP1	57152	protein_coding
36138_at	ENSG00000126247	CAPNS1	826	protein_coding
34880_at	ENSG00000126254	RBM42	79171	protein_coding
34814_at	ENSG00000126261	UBA2	10054	protein_coding
40872_at	ENSG00000126267	COX6B1	1340	protein_coding
616_s_at	ENSG00000126351	THRA	7067	protein_coding
1316_at	ENSG00000126351	THRA	7067	protein_coding
35846_at	ENSG00000126351	THRA	7067	protein_coding
1097_s_at	ENSG00000126353	CCR7	1236	protein_coding
31637_s_at	ENSG00000126368	NR1D1	9572	protein_coding
371_at	ENSG00000126456	IRF3	3661	protein_coding
32825_at	ENSG00000126457	PRMT1	3276	protein_coding
1879_at	ENSG00000126458	RRAS	6237	protein_coding
38338_at	ENSG00000126458	RRAS	6237	protein_coding
39675_at	ENSG00000126460	PRRG2	5639	protein_coding
34531_at	ENSG00000126500	FLRT1	23769	protein_coding
36528_at	ENSG00000126522	ASL	435	protein_coding
34565_at	ENSG00000126545	CSN1S1	1446	protein_coding
39680_at	ENSG00000126549	STATH	6779	protein_coding
506_s_at	ENSG00000126561	STAT5A	6776	protein_coding
40458_at	ENSG00000126561	STAT5A	6776	protein_coding
39378_at	ENSG00000126581	BECN1	8678	protein_coding
363_at	ENSG00000126583	PRKCG	5582	protein_coding
1468_at	ENSG00000126602	TRAP1	10131	protein_coding
36166_at	ENSG00000126698	DNAJC8	22826	protein_coding
37159_at	ENSG00000126705	AHDC1	27245	protein_coding
1358_s_at	ENSG00000126709	IFI6	2537	protein_coding
38648_at	ENSG00000126746	ZNF384	171017	protein_coding
39357_at	ENSG00000126749	EMG1	10436	protein_coding
39245_at	ENSG00000126749	EMG1	10436	protein_coding
1781_at	ENSG00000126767	ELK1	2002	protein_coding
33275_at	ENSG00000126767	ELK1	2002	protein_coding
33713_at	ENSG00000126768	TIMM17B	10245	protein_coding
41372_at	ENSG00000126775	ATG14	22863	protein_coding
32846_s_at	ENSG00000126777	KTN1	3895	protein_coding
40004_at	ENSG00000126778	SIX1	6495	protein_coding
37231_at	ENSG00000126787	DLGAP5	9787	protein_coding
645_at	ENSG00000126803	HSPA2	3306	protein_coding
36925_at	ENSG00000126803	HSPA2	3306	protein_coding
34750_r_at	ENSG00000126804	ZBTB1	22890	protein_coding
40959_at	ENSG00000126822	PLEKHG3	26030	protein_coding
34641_at	ENSG00000126838	PZP	5858	protein_coding
36313_at	ENSG00000126860	EVI2A	2123	protein_coding
35903_at	ENSG00000126861	OMG	4974	protein_coding
40768_s_at	ENSG00000126883	NUP214	8021	protein_coding
40769_r_at	ENSG00000126883	NUP214	8021	protein_coding
34009_at	ENSG00000126890	CTAG2	30848	protein_coding
667_at	ENSG00000126895	AVPR2	554	protein_coding
40360_at	ENSG00000126903	SLC10A3	8273	protein_coding
1131_at	ENSG00000126934	MAP2K2	5605	protein_coding
41132_r_at	ENSG00000126945	HNRNPH2	3188	protein_coding
41131_f_at	ENSG00000126945	HNRNPH2	3188	protein_coding
39882_at	ENSG00000126953	TIMM8A	1678	protein_coding
40125_at	ENSG00000127022	CANX	821	protein_coding
35459_at	ENSG00000127074	RGS13	6003	protein_coding
41031_at	ENSG00000127083	OMD	4958	protein_coding
1092_at	ENSG00000127129	EDN2	1907	protein_coding
34381_at	ENSG00000127184	COX7C	1350	protein_coding
1746_s_at	ENSG00000127191	TRAF2	7186	protein_coding
33784_at	ENSG00000127191	TRAF2	7186	protein_coding
33401_at	ENSG00000127241	MASP1	5648	protein_coding
38469_at	ENSG00000127324	TSPAN8	7103	protein_coding
407_at	ENSG00000127329	PTPRB	5787	protein_coding
37777_at	ENSG00000127329	PTPRB	5787	protein_coding
33066_at	ENSG00000127329	PTPRB	5787	protein_coding
761_g_at	ENSG00000127334	DYRK2	8445	protein_coding
760_at	ENSG00000127334	DYRK2	8445	protein_coding
40604_at	ENSG00000127334	DYRK2	8445	protein_coding
33155_at	ENSG00000127415	IDUA	3425	protein_coding
40421_at	ENSG00000127445	PIN1	5300	protein_coding
39629_at	ENSG00000127472	PLA2G5	5322	protein_coding
33860_at	ENSG00000127481	UBR4	23352	protein_coding
31965_at	ENSG00000127507	ADGRE2	30817	protein_coding
39705_at	ENSG00000127511	SIN3B	23309	protein_coding
38451_at	ENSG00000127540	UQCR11	10975	protein_coding
41482_at	ENSG00000127554	GFER	2671	protein_coding
40314_at	ENSG00000127561	SYNGR3	9143	protein_coding
480_at	ENSG00000127564	PKMYT1	9088	protein_coding
37238_s_at	ENSG00000127564	PKMYT1	9088	protein_coding
37239_r_at	ENSG00000127564	PKMYT1	9088	protein_coding
38704_at	ENSG00000127603	MACF1	23499	protein_coding
32579_at	ENSG00000127616	SMARCA4	6597	protein_coding
33226_at	ENSG00000127663	KDM4B	23030	protein_coding
35230_at	ENSG00000127666	TICAM1	148022	protein_coding
330_s_at	ENSG00000127824	TUBA4A	7277	protein_coding
36591_at	ENSG00000127824	TUBA4A	7277	protein_coding
35415_at	ENSG00000127831	VIL1	7429	protein_coding
38434_at	ENSG00000127837	AAMP	14	protein_coding
35656_at	ENSG00000127870	RNF6	6049	protein_coding
37016_at	ENSG00000127884	ECHS1	1892	protein_coding
36506_at	ENSG00000127914	AKAP9	10142	protein_coding
37908_at	ENSG00000127920	GNG11	2791	protein_coding
38744_at	ENSG00000127922	SEM1	7979	protein_coding
36772_at	ENSG00000127928	GNGT1	2792	protein_coding
41061_at	ENSG00000127946	HIP1	3092	protein_coding
1463_at	ENSG00000127947	PTPN12	5782	protein_coding
858_at	ENSG00000127948	POR	5447	protein_coding
39591_s_at	ENSG00000127951	FGL2	10875	protein_coding
39593_at	ENSG00000127951	FGL2	10875	protein_coding
33809_at	ENSG00000127955	GNAI1	2770	protein_coding
35859_f_at	ENSG00000127957	PMS2P3	5387	transcribed_unprocessed_pseudogene
35933_f_at	ENSG00000127957	PMS2P3	5387	transcribed_unprocessed_pseudogene
1875_f_at	ENSG00000127957	PMS2P3	5387	transcribed_unprocessed_pseudogene
38366_g_at	ENSG00000127980	PEX1	5189	protein_coding
38365_at	ENSG00000127980	PEX1	5189	protein_coding
41070_r_at	ENSG00000127989	MTERF1	7978	protein_coding
41449_at	ENSG00000127990	SGCE	8910	protein_coding
40448_at	ENSG00000128016	ZFP36	7538	protein_coding
41071_at	ENSG00000128040	SPINK2	6691	protein_coding
39056_at	ENSG00000128050	PAICS	10606	protein_coding
690_s_at	ENSG00000128052	KDR	3791	protein_coding
1954_at	ENSG00000128052	KDR	3791	protein_coding
34341_at	ENSG00000128059	PPAT	5471	protein_coding
38565_at	ENSG00000128242	GAL3ST1	9514	protein_coding
1424_s_at	ENSG00000128245	YWHAH	7533	protein_coding
31940_s_at	ENSG00000128250	RFPL1	5988	protein_coding
32016_at	ENSG00000128254	C22orf24	25775	lncRNA
38279_at	ENSG00000128266	GNAZ	2781	protein_coding
345_at	ENSG00000128268	MGAT3	4248	protein_coding
41235_at	ENSG00000128272	ATF4	468	protein_coding
38132_at	ENSG00000128283	CDC42EP1	11135	protein_coding
35172_at	ENSG00000128294	TPST2	8459	protein_coding
36124_at	ENSG00000128309	MPST	4357	protein_coding
33579_i_at	ENSG00000128310	GALR3	8484	protein_coding
33580_r_at	ENSG00000128310	GALR3	8484	protein_coding
36123_at	ENSG00000128311	TST	7263	protein_coding
38514_at	ENSG00000128322	IGLL1	3543	protein_coding
32737_at	ENSG00000128340	RAC2	5880	protein_coding
32736_at	ENSG00000128340	RAC2	5880	protein_coding
441_s_at	ENSG00000128342	LIF	3976	protein_coding
34948_at	ENSG00000128394	APOBEC3F	200316	protein_coding
34971_at	ENSG00000128408	RIBC2	26150	protein_coding
34301_r_at	ENSG00000128422	KRT17	3872	protein_coding
41620_at	ENSG00000128512	DOCK4	9732	protein_coding
39653_at	ENSG00000128513	POT1	25913	protein_coding
37395_at	ENSG00000128524	ATP6V1F	9296	protein_coding
32969_r_at	ENSG00000128564	VGF	7425	protein_coding
40434_at	ENSG00000128567	PODXL	5420	protein_coding
34258_at	ENSG00000128585	MKLN1	4289	protein_coding
35799_at	ENSG00000128590	DNAJB9	4189	protein_coding
35330_at	ENSG00000128591	FLNC	2318	protein_coding
37345_at	ENSG00000128595	CALU	813	protein_coding
32960_at	ENSG00000128602	SMO	6608	protein_coding
477_at	ENSG00000128604	IRF5	3663	protein_coding
36465_at	ENSG00000128604	IRF5	3663	protein_coding
478_g_at	ENSG00000128604	IRF5	3663	protein_coding
32057_at	ENSG00000128606	LRRC17	10234	protein_coding
32237_at	ENSG00000128607	KLHDC10	23008	protein_coding
38462_at	ENSG00000128609	NDUFA5	4698	protein_coding
32453_at	ENSG00000128617	OPN1SW	611	protein_coding
33214_at	ENSG00000128626	MRPS12	6183	protein_coding
33215_g_at	ENSG00000128626	MRPS12	6183	protein_coding
41439_at	ENSG00000128641	MYO1B	4430	protein_coding
33130_at	ENSG00000128645	HOXD1	3231	protein_coding
38293_s_at	ENSG00000128652	HOXD3	3232	protein_coding
35642_at	ENSG00000128654	MTX2	10651	protein_coding
40512_at	ENSG00000128656	CHN1	1123	protein_coding
37183_at	ENSG00000128683	GAD1	2571	protein_coding
41855_at	ENSG00000128708	HAT1	8520	protein_coding
413_at	ENSG00000128709	HOXD9	3235	protein_coding
36882_at	ENSG00000128709	HOXD9	3235	protein_coding
414_at	ENSG00000128710	HOXD10	3236	protein_coding
33091_at	ENSG00000128714	HOXD13	3239	protein_coding
34842_at	ENSG00000128739	SNRPN	6638	protein_coding
34010_at	ENSG00000128805	ARHGAP22	58504	protein_coding
34899_at	ENSG00000128881	TTBK2	146057	protein_coding
38315_at	ENSG00000128918	ALDH1A2	8854	protein_coding
37802_r_at	ENSG00000128923	MINDY2	54629	protein_coding
37803_at	ENSG00000128923	MINDY2	54629	protein_coding
37342_s_at	ENSG00000128928	IVD	3712	protein_coding
38368_at	ENSG00000128951	DUT	1854	protein_coding
36872_at	ENSG00000128989	ARPP19	10776	protein_coding
38636_at	ENSG00000129009	ISLR	3671	protein_coding
36811_at	ENSG00000129038	LOXL1	4016	protein_coding
38687_at	ENSG00000129055	ANAPC13	25847	protein_coding
34386_at	ENSG00000129071	MBD4	8930	protein_coding
34326_at	ENSG00000129083	COPB1	1315	protein_coding
38371_at	ENSG00000129084	PSMA1	5682	protein_coding
41191_at	ENSG00000129116	PALLD	23022	protein_coding
38339_at	ENSG00000129151	BBOX1	8424	protein_coding
33482_at	ENSG00000129152	MYOD1	4654	protein_coding
32322_at	ENSG00000129159	KCNC1	3746	protein_coding
37879_r_at	ENSG00000129167	TPH1	7166	protein_coding
38444_at	ENSG00000129170	CSRP3	8048	protein_coding
630_at	ENSG00000129187	DCTD	1635	protein_coding
631_g_at	ENSG00000129187	DCTD	1635	protein_coding
41043_at	ENSG00000129194	SOX15	6665	protein_coding
1613_s_at	ENSG00000129204	USP6	9098	protein_coding
1614_s_at	ENSG00000129204	USP6	9098	protein_coding
31526_f_at	ENSG00000129204	USP6	9098	protein_coding
36328_at	ENSG00000129214	SHBG	6462	protein_coding
41394_at	ENSG00000129219	PLD2	5338	protein_coding
33391_r_at	ENSG00000129226	CD68	968	protein_coding
33390_at	ENSG00000129226	CD68	968	protein_coding
37270_at	ENSG00000129244	ATP1B2	482	protein_coding
35265_at	ENSG00000129245	FXR2	9513	protein_coding
35941_f_at	ENSG00000129250	KIF1C	10749	protein_coding
35791_at	ENSG00000129255	MPDU1	9526	protein_coding
36738_at	ENSG00000129295	LRRC6	23639	protein_coding
36391_at	ENSG00000129315	CCNT1	904	protein_coding
32751_at	ENSG00000129351	ILF3	3609	protein_coding
40845_at	ENSG00000129351	ILF3	3609	protein_coding
40846_g_at	ENSG00000129351	ILF3	3609	protein_coding
1797_at	ENSG00000129355	CDKN2D	1032	protein_coding
38013_at	ENSG00000129422	MTUS1	57509	protein_coding
36838_at	ENSG00000129451	KLK10	5655	protein_coding
37131_at	ENSG00000129455	KLK8	11202	protein_coding
38256_s_at	ENSG00000129460	NGDN	25983	protein_coding
38255_at	ENSG00000129460	NGDN	25983	protein_coding
36211_at	ENSG00000129473	BCL2L2	599	protein_coding
34756_g_at	ENSG00000129484	PARP2	10038	protein_coding
34757_at	ENSG00000129484	PARP2	10038	protein_coding
34755_at	ENSG00000129484	PARP2	10038	protein_coding
37141_at	ENSG00000129514	FOXA1	3169	protein_coding
37315_f_at	ENSG00000129518	EAPP	55837	protein_coding
37316_r_at	ENSG00000129518	EAPP	55837	protein_coding
33159_at	ENSG00000129535	NRL	4901	protein_coding
37402_at	ENSG00000129538	RNASE1	6035	protein_coding
1695_at	ENSG00000129559	NEDD8	4738	protein_coding
38413_at	ENSG00000129562	DAD1	1603	protein_coding
1701_at	ENSG00000129566	TEP1	7011	protein_coding
35649_at	ENSG00000129596	CDO1	1036	protein_coding
1252_at	ENSG00000129625	REEP5	7905	protein_coding
41030_at	ENSG00000129654	FOXJ1	2302	protein_coding
36207_at	ENSG00000129657	SEC14L1	6397	protein_coding
36332_at	ENSG00000129673	AANAT	15	protein_coding
37543_at	ENSG00000129675	ARHGEF6	9459	protein_coding
468_at	ENSG00000129682	FGF13	2258	protein_coding
36232_at	ENSG00000129682	FGF13	2258	protein_coding
35804_at	ENSG00000129691	ASH2L	9070	protein_coding
31537_at	ENSG00000129744	ART1	417	protein_coding
38673_s_at	ENSG00000129757	CDKN1C	1028	protein_coding
1787_at	ENSG00000129757	CDKN1C	1028	protein_coding
39545_at	ENSG00000129757	CDKN1C	1028	protein_coding
41214_at	ENSG00000129824	RPS4Y1	6192	protein_coding
1296_at	ENSG00000129910	CDH15	1013	protein_coding
33176_at	ENSG00000129932	DOHH	83475	protein_coding
36056_g_at	ENSG00000129933	MAU2	23383	protein_coding
36054_at	ENSG00000129933	MAU2	23383	protein_coding
35622_at	ENSG00000129946	SHC2	25759	protein_coding
35013_at	ENSG00000129988	LBP	3929	protein_coding
39242_at	ENSG00000129990	SYT5	6861	protein_coding
36477_at	ENSG00000129991	TNNI3	7137	protein_coding
41442_at	ENSG00000129993	CBFA2T3	863	protein_coding
37602_at	ENSG00000130005	GAMT	2593	protein_coding
37709_at	ENSG00000130021	PUDP	8226	protein_coding
34981_at	ENSG00000130037	KCNA5	3741	protein_coding
34034_at	ENSG00000130052	STARD8	9754	protein_coding
36807_at	ENSG00000130054	FAM155B	27112	protein_coding
1173_g_at	ENSG00000130066	SAT1	6303	protein_coding
34304_s_at	ENSG00000130066	SAT1	6303	protein_coding
32855_at	ENSG00000130164	LDLR	3949	protein_coding
39711_at	ENSG00000130175	PRKCSH	5589	protein_coding
34203_at	ENSG00000130176	CNN1	1264	protein_coding
40404_s_at	ENSG00000130177	CDC16	8881	protein_coding
32156_at	ENSG00000130202	NECTIN2	5819	protein_coding
608_at	ENSG00000130203	APOE	348	protein_coding
35620_at	ENSG00000130204	TOMM40	10452	protein_coding
41764_at	ENSG00000130208	APOC1	341	protein_coding
39154_at	ENSG00000130222	GADD45G	10912	protein_coding
35679_s_at	ENSG00000130226	DPP6	1804	protein_coding
40824_at	ENSG00000130227	XPO7	23039	protein_coding
32099_at	ENSG00000130254	SAFB2	9667	protein_coding
33685_at	ENSG00000130270	ATP8B3	148229	protein_coding
32642_at	ENSG00000130287	NCAN	1463	protein_coding
36904_at	ENSG00000130294	KIF1A	547	protein_coding
39061_at	ENSG00000130303	BST2	684	protein_coding
36848_r_at	ENSG00000130332	LSM7	51690	protein_coding
36846_s_at	ENSG00000130332	LSM7	51690	protein_coding
36847_r_at	ENSG00000130332	LSM7	51690	protein_coding
31549_at	ENSG00000130368	MAS1	4142	protein_coding
32400_at	ENSG00000130382	MLLT1	4298	protein_coding
33099_at	ENSG00000130383	FUT5	2527	protein_coding
41105_s_at	ENSG00000130396	AFDN	4301	protein_coding
39511_at	ENSG00000130396	AFDN	4301	protein_coding
41753_at	ENSG00000130402	ACTN4	81	protein_coding
1023_at	ENSG00000130427	EPO	2056	protein_coding
41054_at	ENSG00000130475	FCHO1	23149	protein_coding
32291_at	ENSG00000130477	UNC13A	23025	protein_coding
39327_at	ENSG00000130508	PXDN	7837	protein_coding
1890_at	ENSG00000130513	GDF15	9518	protein_coding
32559_s_at	ENSG00000130520	LSM4	25804	protein_coding
41484_r_at	ENSG00000130522	JUND	3727	protein_coding
1612_s_at	ENSG00000130522	JUND	3727	protein_coding
41483_s_at	ENSG00000130522	JUND	3727	protein_coding
34976_at	ENSG00000130528	HRC	3270	protein_coding
33712_at	ENSG00000130540	SULT4A1	25830	protein_coding
38855_s_at	ENSG00000130558	OLFM1	10439	protein_coding
36134_at	ENSG00000130558	OLFM1	10439	protein_coding
39571_at	ENSG00000130559	CAMSAP1	157922	protein_coding
39570_at	ENSG00000130559	CAMSAP1	157922	protein_coding
38841_at	ENSG00000130560	UBAC1	10422	protein_coding
35661_g_at	ENSG00000130561	SAG	6295	protein_coding
31759_at	ENSG00000130561	SAG	6295	protein_coding
35660_at	ENSG00000130561	SAG	6295	protein_coding
36493_at	ENSG00000130592	LSP1	4046	protein_coding
36094_at	ENSG00000130595	TNNT3	7140	protein_coding
38457_at	ENSG00000130598	TNNI2	7136	protein_coding
39685_at	ENSG00000130638	ATXN10	25814	protein_coding
39686_g_at	ENSG00000130638	ATXN10	25814	protein_coding
39687_at	ENSG00000130638	ATXN10	25814	protein_coding
39918_at	ENSG00000130640	TUBGCP2	10844	protein_coding
1431_at	ENSG00000130649	CYP2E1	1571	protein_coding
40379_at	ENSG00000130649	CYP2E1	1571	protein_coding
37217_at	ENSG00000130656	HBZ	3050	protein_coding
33814_at	ENSG00000130669	PAK4	10298	protein_coding
864_at	ENSG00000130675	MNX1	3110	protein_coding
37860_at	ENSG00000130684	ZNF337	26152	protein_coding
142_at	ENSG00000130699	TAF4	6874	protein_coding
41610_at	ENSG00000130702	LAMA5	3911	protein_coding
